Stock,URL
SGNTE,https://www.bseindia.com/stock-share-price/SGN-TELECOMS-LTD./SGNTE/531812
GANGAPA,https://www.bseindia.com/stock-share-price/GANGA-PAPERS-INDIA-LTD./GANGAPA/531813
TIRSARJ,https://www.bseindia.com/stock-share-price/TIRUPATI-SARJAN-LTD./TIRSARJ/531814
NUWAY,https://www.bseindia.com/stock-share-price/NUWAY-ORGANIC-NATURALS-INDIA-LTD./NUWAY/531819
MUNOTHFI,https://www.bseindia.com/stock-share-price/MUNOTH-FINANCIAL-SERVICES-LTD./MUNOTHFI/531821
RODIUM,https://www.bseindia.com/stock-share-price/Rodium-Realty-Limited/RODIUM/531822
NAGTECH,https://www.bseindia.com/stock-share-price/NAGARJUNA-AGRI-TECH-LTD./NAGTECH/531832
NATHUEC,https://www.bseindia.com/stock-share-price/NATURA-HUE-CHEM-LTD./NATHUEC/531834
INDUSFINL,https://www.bseindia.com/stock-share-price/Indus-Finance-Ltd/INDUSFINL/531841
LAHOTIOV,https://www.bseindia.com/stock-share-price/LAHOTI-OVERSEAS-LTD.-$/LAHOTIOV/531842
ZENITHSTL,https://www.bseindia.com/stock-share-price/Zenith-Steel-Pipes-&-Industries-Ltd-$/ZENITHSTL/531845
TRINITYLEA,https://www.bseindia.com/stock-share-price/TRINITY-LEAGUE-INDIA-LTD./TRINITYLEA/531846
ASTAR,https://www.bseindia.com/stock-share-price/ASIAN-STAR-CO.LTD.-$/ASTAR/531847
ORIRAIL,https://www.bseindia.com/stock-share-price/Oriental-Rail-Infrastructure-Ltd/ORIRAIL/531859
JOINDRE,https://www.bseindia.com/stock-share-price/JOINDRE-CAPITAL-SERVICES-LTD./JOINDRE/531861
BHARATAGRI,https://www.bseindia.com/stock-share-price/BHARAT-AGRI-FERT-&-REALTY-LTD./BHARATAGRI/531862
UNITINT,https://www.bseindia.com/stock-share-price/UNITECH-INTERNATIONAL-LTD./UNITINT/531867
SACHEMT,https://www.bseindia.com/stock-share-price/SACHETA-METALS-LTD./SACHEMT/531869
ANJANIFIN,https://www.bseindia.com/stock-share-price/ANJANI-FINANCE-LTD./ANJANIFIN/531878
PIONDIST,https://www.bseindia.com/stock-share-price/PIONEER-DISTILLERIES-LTD./PIONDIST/531879
GMETCOAL,https://www.bseindia.com/stock-share-price/GUJARAT-METALLIC-COAL-&-COKE-LTD.-$/GMETCOAL/531881
SVAINDIA,https://www.bseindia.com/stock-share-price/SVA-INDIA-LTD./SVAINDIA/531885
RAHME,https://www.bseindia.com/stock-share-price/RAHUL-MERCHANDISING-LTD./RAHME/531887
REXNORD,https://www.bseindia.com/stock-share-price/REXNORD-ELECTRONICS-&-CONTROLS-LTD./REXNORD/531888
KHANDSE,https://www.bseindia.com/stock-share-price/KHANDWALA-SECURITIES-LTD./KHANDSE/531892
SAWABUSI,https://www.bseindia.com/stock-share-price/SAWACA-BUSINESS-MACHINES-LTD./SAWABUSI/531893
CCLINTER,https://www.bseindia.com/stock-share-price/CCL-INTERNATIONAL-LTD./CCLINTER/531900
GALLOPENT,https://www.bseindia.com/stock-share-price/GALLOPS-ENTERPRISE-LTD./GALLOPENT/531902
CROISSANCE,https://www.bseindia.com/stock-share-price/Croissance-Ltd/CROISSANCE/531909
MADHUVEER,https://www.bseindia.com/stock-share-price/Madhuveer-Com-18-Network-Ltd/MADHUVEER/531910
GALAGEX,https://www.bseindia.com/stock-share-price/GALAXY-AGRICO-EXPORTS-LTD./GALAGEX/531911
GOPAIST,https://www.bseindia.com/stock-share-price/GOPAL-IRON-&-STEELS-CO.(GUJARAT)-LTD./GOPAIST/531913
HINDAPL,https://www.bseindia.com/stock-share-price/HINDUSTAN-APPLIANCES-LTD./HINDAPL/531918
AGARIND,https://www.bseindia.com/stock-share-price/AGARWAL-INDUSTRIAL-CORPORATION-LTD./AGARIND/531921
DHAMPURE,https://www.bseindia.com/stock-share-price/DHAMPURE-SPECIALITY-SUGARS-LTD./DHAMPURE/531923
SHAQUAK,https://www.bseindia.com/stock-share-price/SHANTANU-SHEOREY-AQUAKULT-LTD./SHAQUAK/531925
INNOCORP,https://www.bseindia.com/stock-share-price/INNOCORP-LTD./INNOCORP/531929
SARTHAKIND,https://www.bseindia.com/stock-share-price/SARTHAK-INDUSTRIES-LTD./SARTHAKIND/531930
SAICAPI,https://www.bseindia.com/stock-share-price/SAI-CAPITAL-LTD./SAICAPI/531931
CHADPAP,https://www.bseindia.com/stock-share-price/CHADHA-PAPERS-LTD./CHADPAP/531946
VERTEX,https://www.bseindia.com/stock-share-price/VERTEX-SECURITIES-LTD./VERTEX/531950
RIBATEX,https://www.bseindia.com/stock-share-price/RIBA-TEXTILES-LTD./RIBATEX/531952
SHREMETAL,https://www.bseindia.com/stock-share-price/SHREE-METALLOYS-LTD./SHREMETAL/531962
IITLPROJ,https://www.bseindia.com/stock-share-price/IITL-PROJECTS-LIMITED/IITLPROJ/531968
HARIGOV,https://www.bseindia.com/stock-share-price/HARI-GOVIND-INTERNATIONAL-LTD./HARIGOV/531971
CHLOGIST,https://www.bseindia.com/stock-share-price/CHARTERED-LOGISTICS-LTD./CHLOGIST/531977
AMBIKCO,https://www.bseindia.com/stock-share-price/AMBIKA-COTTON-MILLS-LTD./AMBIKCO/531978
HINDALUMI,https://www.bseindia.com/stock-share-price/HIND-ALUMINIUM-INDUSTRIES-LTD.-$/HINDALUMI/531979
SENINFO,https://www.bseindia.com/stock-share-price/Senthil-Infotek-Ltd/SENINFO/531980
AMRAAGRI,https://www.bseindia.com/stock-share-price/AMRAWORLD-AGRICO-LTD./AMRAAGRI/531991
AUTOPINS,https://www.bseindia.com/stock-share-price/AUTO-PINS-(INDIA)-LTD./AUTOPINS/531994
ODYCORP,https://www.bseindia.com/stock-share-price/ODYSSEY-CORPORATION-LTD./ODYCORP/531996
INDCTST,https://www.bseindia.com/stock-share-price/INDUCTO-STEEL-LTD./INDCTST/532001
SAMINDUS,https://www.bseindia.com/stock-share-price/SAM-INDUSTRIES-LTD./SAMINDUS/532005
SHVFL,https://www.bseindia.com/stock-share-price/SHREEVATSAA-FINANCE-&-LEASING-LTD./SHVFL/532007
POOJAENT,https://www.bseindia.com/stock-share-price/POOJA-ENTERTAINMENT-AND-FILMS-LTD./POOJAENT/532011
GRAVITY,https://www.bseindia.com/stock-share-price/GRAVITY-(INDIA)-LTD.-$/GRAVITY/532015
ESPIRE,https://www.bseindia.com/stock-share-price/Espire-Hospitality-Limited/ESPIRE/532016
LCCINFOTEC,https://www.bseindia.com/stock-share-price/LCC-INFOTECH-LTD./LCCINFOTEC/532019
FILATFASH,https://www.bseindia.com/stock-share-price/FILATEX-FASHIONS-LTD./FILATFASH/532022
RBGUPTA,https://www.bseindia.com/stock-share-price/R.B.GUPTA-FINANCIALS-LTD./RBGUPTA/532024
SINDHUTRAD,https://www.bseindia.com/stock-share-price/Sindhu-Trade-Links-Limited/SINDHUTRAD/532029
JAINSTUDIO,https://www.bseindia.com/stock-share-price/JAIN-STUDIOS-LTD./JAINSTUDIO/532033
UNISTRMU,https://www.bseindia.com/stock-share-price/UNISTAR-MULTIMEDIA-LTD./UNISTRMU/532035
ZENOTECH,https://www.bseindia.com/stock-share-price/ZENOTECH-LABORATORIES-LTD./ZENOTECH/532039
HINDBIO,https://www.bseindia.com/stock-share-price/HINDUSTAN-BIO-SCIENCES-LTD./HINDBIO/532041
FRONTCORP,https://www.bseindia.com/stock-share-price/FRONTLINE-CORPORATION-LTD./FRONTCORP/532042
SWELECTES,https://www.bseindia.com/stock-share-price/Swelect-Energy-Systems-Limited-$/SWELECTES/532051
WALLFORT,https://www.bseindia.com/stock-share-price/WALLFORT-FINANCIAL-SERVICES-LTD./WALLFORT/532053
KDDL,https://www.bseindia.com/stock-share-price/KDDL-LTD.-$/KDDL/532054
ADIEXRE,https://www.bseindia.com/stock-share-price/ADINATH-EXIM-RESOURCES-LTD./ADIEXRE/532056
ABHICAP,https://www.bseindia.com/stock-share-price/ABHINAV-CAPITAL-SERVICES-LTD./ABHICAP/532057
KILPEST,https://www.bseindia.com/stock-share-price/KILPEST-INDIA-LTD./KILPEST/532067
SUPRBPA,https://www.bseindia.com/stock-share-price/SUPERB-PAPERS-LTD./SUPRBPA/532070
MONIND,https://www.bseindia.com/stock-share-price/Monind-Ltd/MONIND/532078
SHKALYN,https://www.bseindia.com/stock-share-price/SHRI-KALYAN-HOLDINGS-LTD./SHKALYN/532083
VANDANA,https://www.bseindia.com/stock-share-price/VANDANA-KNITWEAR-LTD./VANDANA/532090
SAGARPROD,https://www.bseindia.com/stock-share-price/Sagar-Productions-Limited/SAGARPROD/532092
INDOCITY,https://www.bseindia.com/stock-share-price/INDO-CITY-INFOTECH-LTD.-$/INDOCITY/532100
SBECSUG,https://www.bseindia.com/stock-share-price/SBEC-SUGAR-LTD./SBECSUG/532102
MEGFI,https://www.bseindia.com/stock-share-price/MEGA-FIN-(INDIA)-LTD./MEGFI/532105
BRIJLEAS,https://www.bseindia.com/stock-share-price/BRIJLAXMI-LEASING-&-FINANCE-LTD./BRIJLEAS/532113
BSELINFRA,https://www.bseindia.com/stock-share-price/BSEL-INFRASTRUCTURE-REALTY-LTD./BSELINFRA/532123
RELIABVEN,https://www.bseindia.com/stock-share-price/RELIABLE-VENTURES-INDIA-LTD./RELIABVEN/532124
BANKBARODA,https://www.bseindia.com/stock-share-price/BANK-OF-BARODA/BANKBARODA/532134
SMCREDT,https://www.bseindia.com/stock-share-price/SMC-CREDITS-LTD./SMCREDT/532138
MOHITE,https://www.bseindia.com/stock-share-price/Mohite-Industries-Ltd/MOHITE/532140
ANDHRACEMT,https://www.bseindia.com/stock-share-price/ANDHRA-CEMENTS-LTD./ANDHRACEMT/532141
SKMEGGPROD,https://www.bseindia.com/stock-share-price/SKM-EGG-PRODUCTS-EXPORT-(INDIA)-LTD./SKMEGGPROD/532143
WELCORP,https://www.bseindia.com/stock-share-price/Welspun-Corp-Limited/WELCORP/532144
HOTLSILV,https://www.bseindia.com/stock-share-price/H.S.INDIA-LTD./HOTLSILV/532145
BANKINDIA,https://www.bseindia.com/stock-share-price/BANK-OF-INDIA/BANKINDIA/532149
INDRAMEDCO,https://www.bseindia.com/stock-share-price/INDRAPRASTHA-MEDICAL-CORP.LTD./INDRAMEDCO/532150
JOHNPHARMA,https://www.bseindia.com/stock-share-price/Johnson-Pharmacare-Ltd/JOHNPHARMA/532154
GAIL,https://www.bseindia.com/stock-share-price/GAIL-(INDIA)-LTD./GAIL/532155
VAIBHAVGBL,https://www.bseindia.com/stock-share-price/Vaibhav-Global-Ltd/VAIBHAVGBL/532156
TRESCON,https://www.bseindia.com/stock-share-price/Trescon-Ltd/TRESCON/532159
GUJSTATFIN,https://www.bseindia.com/stock-share-price/Gujarat-State-Financial-Corporation/GUJSTATFIN/532160
JKPAPER,https://www.bseindia.com/stock-share-price/JK-PAPER-LTD./JKPAPER/532162
SAREGAMA,https://www.bseindia.com/stock-share-price/SAREGAMA-INDIA-LTD./SAREGAMA/532163
MINOLTAF,https://www.bseindia.com/stock-share-price/MINOLTA-FINANCE-LTD./MINOLTAF/532164
OMKARPH,https://www.bseindia.com/stock-share-price/OMKAR-PHARMACHEM-LTD./OMKARPH/532167
ADROITINFO,https://www.bseindia.com/stock-share-price/Adroit-Infotech-Ltd/ADROITINFO/532172
CYBERTECH,https://www.bseindia.com/stock-share-price/CYBERTECH-SYSTEMS-AND-SOFTWARE-LTD./CYBERTECH/532173
ICICIBANK,https://www.bseindia.com/stock-share-price/ICICI-BANK-LTD./ICICIBANK/532174
CYIENT,https://www.bseindia.com/stock-share-price/Cyient-Limited/CYIENT/532175
ENGINERSIN,https://www.bseindia.com/stock-share-price/ENGINEERS-INDIA-LTD./ENGINERSIN/532178
DHANBANK,https://www.bseindia.com/stock-share-price/Dhanlaxmi-Bank-Limited/DHANBANK/532180
GMDCLTD,https://www.bseindia.com/stock-share-price/GUJARAT-MINERAL-DEVELOPMENT-CORPORATION-LTD./GMDCLTD/532181
GAYATRI,https://www.bseindia.com/stock-share-price/GAYATRI-SUGARS-LTD./GAYATRI/532183
INDUSINDBK,https://www.bseindia.com/stock-share-price/INDUSIND-BANK-LTD./INDUSINDBK/532187
ITDC,https://www.bseindia.com/stock-share-price/INDIA-TOURISM-DEVELOPMENT-CORPORATION-LTD./ITDC/532189
J&KBANK,https://www.bseindia.com/stock-share-price/JAMMU-&-KASHMIR-BANK-LTD./J&KBANK/532209
CUB,https://www.bseindia.com/stock-share-price/CITY-UNION-BANK-LTD./CUB/532210
ARCHIES,https://www.bseindia.com/stock-share-price/ARCHIES-LTD./ARCHIES/532212
AXISBANK,https://www.bseindia.com/stock-share-price/AXIS-BANK-LTD./AXISBANK/532215
HBSTOCK,https://www.bseindia.com/stock-share-price/HB-STOCKHOLDINGS-LTD./HBSTOCK/532216
SIELFNS,https://www.bseindia.com/stock-share-price/SIEL-FINANCIAL-SERVICES-LTD./SIELFNS/532217
SOUTHBANK,https://www.bseindia.com/stock-share-price/SOUTH-INDIAN-BANK-LTD./SOUTHBANK/532218
ENERGYDEV,https://www.bseindia.com/stock-share-price/ENERGY-DEVELOPMENT-COMPANY-LTD./ENERGYDEV/532219
SONATSOFTW,https://www.bseindia.com/stock-share-price/SONATA-SOFTWARE-LTD./SONATSOFTW/532221
BENGALT,https://www.bseindia.com/stock-share-price/BENGAL-TEA-&-FABRICS-LTD./BENGALT/532230
NATIONALUM,https://www.bseindia.com/stock-share-price/NATIONAL-ALUMINIUM-CO.LTD./NATIONALUM/532234
INDNIPPON,https://www.bseindia.com/stock-share-price/INDIA-NIPPON-ELECTRICALS-LTD./INDNIPPON/532240
NSIL,https://www.bseindia.com/stock-share-price/NALWA-SONS-INVESTMENTS-LTD./NSIL/532256
APARINDS,https://www.bseindia.com/stock-share-price/APAR-INDUSTRIES-LTD./APARINDS/532259
TCIIND,https://www.bseindia.com/stock-share-price/TCI-INDUSTRIES-LTD./TCIIND/532262
ACCELYA,https://www.bseindia.com/stock-share-price/Accelya-Solutions-India-Ltd/ACCELYA/532268
ORCHASP,https://www.bseindia.com/stock-share-price/Orchasp-Ltd/ORCHASP/532271
HCLTECH,https://www.bseindia.com/stock-share-price/HCL-TECHNOLOGIES-LTD./HCLTECH/532281
TCFCFINQ,https://www.bseindia.com/stock-share-price/TCFC-FINANCE-LTD./TCFCFINQ/532284
GEOJITFSL,https://www.bseindia.com/stock-share-price/Geojit-Financial-Services-Ltd/GEOJITFSL/532285
JINDALSTEL,https://www.bseindia.com/stock-share-price/JINDAL-STEEL-&-POWER-LTD./JINDALSTEL/532286
BLBLIMITED,https://www.bseindia.com/stock-share-price/BLB-LTD./BLBLIMITED/532290
GLENMARK,https://www.bseindia.com/stock-share-price/GLENMARK-PHARMACEUTICALS-LTD./GLENMARK/532296
WOCKPHARMA,https://www.bseindia.com/stock-share-price/WOCKHARDT-LTD./WOCKPHARMA/532300
TATACOFFEE,https://www.bseindia.com/stock-share-price/TATA-COFFEE-LTD./TATACOFFEE/532301
KJMCCORP,https://www.bseindia.com/stock-share-price/KJMC-Corporate-Advisors-(India)-Ltd./KJMCCORP/532304
INDSWFTLAB,https://www.bseindia.com/stock-share-price/IND-SWIFT-LABORATORIES-LTD./INDSWFTLAB/532305
MELSTAR,https://www.bseindia.com/stock-share-price/MELSTAR-INFORMATION-TECHNOLOGIES-LTD./MELSTAR/532307
GEPIL,https://www.bseindia.com/stock-share-price/GE-Power-India-Ltd/GEPIL/532309
SHREERAMA,https://www.bseindia.com/stock-share-price/SHREE-RAMA-MULTI-TECH-LTD./SHREERAMA/532310
MAHLIFE,https://www.bseindia.com/stock-share-price/MAHINDRA-LIFESPACE-DEVELOPERS-LTD./MAHLIFE/532313
VAARAD,https://www.bseindia.com/stock-share-price/Vaarad-Ventures-Ltd/VAARAD/532320
ZYDUSLIFE,https://www.bseindia.com/stock-share-price/Zydus-Lifesciences-Ltd/ZYDUSLIFE/532321
SHIVACEM,https://www.bseindia.com/stock-share-price/SHIVA-CEMENT-LTD./SHIVACEM/532323
CINEVISTA,https://www.bseindia.com/stock-share-price/CINEVISTA-LTD./CINEVISTA/532324
INTENTECH,https://www.bseindia.com/stock-share-price/INTENSE-TECHNOLOGIES-LTD.-$/INTENTECH/532326
DANLAW,https://www.bseindia.com/stock-share-price/DANLAW-TECHNOLOGIES-INDIA-LTD.-$/DANLAW/532329
AJANTPHARM,https://www.bseindia.com/stock-share-price/AJANTA-PHARMA-LTD./AJANTPHARM/532331
HBPOR,https://www.bseindia.com/stock-share-price/HB-PORTFOLIO-LTD./HBPOR/532333
HBESD,https://www.bseindia.com/stock-share-price/HB-ESTATE-DEVELOPERS-LTD./HBESD/532334
AMBICAAGAR,https://www.bseindia.com/stock-share-price/AMBICA-AGARBATHIES-&-AROMA-INDUSTRIES-LTD./AMBICAAGAR/532335
COMPUSOFT,https://www.bseindia.com/stock-share-price/COMPUCOM-SOFTWARE-LTD.-$/COMPUSOFT/532339
OMNIAX,https://www.bseindia.com/stock-share-price/OMNI-AXS-SOFTWARE-LTD./OMNIAX/532340
IZMO,https://www.bseindia.com/stock-share-price/IZMO-Limited-$/IZMO/532341
TVSMOTOR,https://www.bseindia.com/stock-share-price/TVS-MOTOR-COMPANY-LTD./TVSMOTOR/532343
SOFTSOL,https://www.bseindia.com/stock-share-price/SOFTSOL-INDIA-LTD./SOFTSOL/532344
GATI,https://www.bseindia.com/stock-share-price/GATI-LTD./GATI/532345
SUBEX,https://www.bseindia.com/stock-share-price/SUBEX-LTD./SUBEX/532348
TCI,https://www.bseindia.com/stock-share-price/TRANSPORT-CORPORATION-OF-INDIA-LTD./TCI/532349
PADMALAYAT,https://www.bseindia.com/stock-share-price/PADMALAYA-TELEFILMS-LTD./PADMALAYAT/532350
AKSHOPTFBR,https://www.bseindia.com/stock-share-price/AKSH-OPTIFIBRE-LTD./AKSHOPTFBR/532351
TRIVENI,https://www.bseindia.com/stock-share-price/TRIVENI-ENGINEERING-&-INDUSTRIES-LTD./TRIVENI/532356
MUKTAARTS,https://www.bseindia.com/stock-share-price/MUKTA-ARTS-LTD./MUKTAARTS/532357
NAGPI,https://www.bseindia.com/stock-share-price/NAGPUR-POWER-&-INDUSTRIES-LTD./NAGPI/532362
DSSL,https://www.bseindia.com/stock-share-price/DYNACONS-SYSTEMS-&-SOLUTIONS-LTD./DSSL/532365
PNBGILTS,https://www.bseindia.com/stock-share-price/PNB-GILTS-LTD./PNBGILTS/532366
BCG,https://www.bseindia.com/stock-share-price/Brightcom-Group-Ltd/BCG/532368
RAMCOIND,https://www.bseindia.com/stock-share-price/RAMCO-INDUSTRIES-LTD./RAMCOIND/532369
RAMCOSYS,https://www.bseindia.com/stock-share-price/RAMCO-SYSTEMS-LTD./RAMCOSYS/532370
TTML,https://www.bseindia.com/stock-share-price/TATA-TELESERVICES-(MAHARASHTRA)-LTD./TTML/532371
VIRINCHI,https://www.bseindia.com/stock-share-price/Virinchi-Ltd/VIRINCHI/532372
WEPSOLN,https://www.bseindia.com/stock-share-price/WEP-SOLUTIONS-LTD./WEPSOLN/532373
STLTECH,https://www.bseindia.com/stock-share-price/STERLITE-TECHNOLOGIES-LTD./STLTECH/532374
TIPSINDLTD,https://www.bseindia.com/stock-share-price/TIPS-INDUSTRIES-LTD./TIPSINDLTD/532375
MRO-TEK,https://www.bseindia.com/stock-share-price/MRO-TEK-Realty-Ltd/MRO-TEK/532376
FIRSTFIN,https://www.bseindia.com/stock-share-price/First-Fintec-Ltd/FIRSTFIN/532379
BABA,https://www.bseindia.com/stock-share-price/BABA-ARTS-LTD.-$/BABA/532380
BALAJITELE,https://www.bseindia.com/stock-share-price/BALAJI-TELEFILMS-LTD./BALAJITELE/532382
TYCHE,https://www.bseindia.com/stock-share-price/TYCHE-INDUSTRIES-LTD./TYCHE/532384
CALSOFT,https://www.bseindia.com/stock-share-price/CALIFORNIA-SOFTWARE-CO.LTD./CALSOFT/532386
PNC,https://www.bseindia.com/stock-share-price/PRITISH-NANDY-COMMUNICATIONS-LTD./PNC/532387
IOB,https://www.bseindia.com/stock-share-price/INDIAN-OVERSEAS-BANK/IOB/532388
TAJGVK,https://www.bseindia.com/stock-share-price/TAJGVK-HOTELS-&-RESORTS-LTD./TAJGVK/532390
CREATIVEYE,https://www.bseindia.com/stock-share-price/CREATIVE-EYE-LTD./CREATIVEYE/532392
AXISCADES,https://www.bseindia.com/stock-share-price/Axiscades-Technologies-Ltd/AXISCADES/532395
KONNDOR,https://www.bseindia.com/stock-share-price/Konndor-Industries-Ltd/KONNDOR/532397
UMESLTD,https://www.bseindia.com/stock-share-price/Usha-Martin-Education-&-Solutions-Limited/UMESLTD/532398
BSOFT,https://www.bseindia.com/stock-share-price/Birlasoft-Ltd/BSOFT/532400
USGTECH,https://www.bseindia.com/stock-share-price/USG-TECH-SOLUTIONS-LTD./USGTECH/532402
4THGEN,https://www.bseindia.com/stock-share-price/FOURTH-GENERATION-INFORMATION-SYSTEMS-LTD./4THGEN/532403
7TEC,https://www.bseindia.com/stock-share-price/SAVEN-TECHNOLOGIES-LTD./7TEC/532404
AVANTEL,https://www.bseindia.com/stock-share-price/AVANTEL-LTD./AVANTEL/532406
MOSCHIP,https://www.bseindia.com/stock-share-price/Moschip-Technologies-Ltd/MOSCHIP/532407
MEGASOFT,https://www.bseindia.com/stock-share-price/MEGASOFT-LTD./MEGASOFT/532408
TRANSCOR,https://www.bseindia.com/stock-share-price/TRANSCORP-INTERNATIONAL-LTD./TRANSCOR/532410
VISESHINFO,https://www.bseindia.com/stock-share-price/VISESH-INFOTECNICS-LTD./VISESHINFO/532411
CEREBRAINT,https://www.bseindia.com/stock-share-price/CEREBRA-INTEGRATED-TECHNOLOGIES-LTD./CEREBRAINT/532413
NEXTMEDIA,https://www.bseindia.com/stock-share-price/NEXT-MEDIAWORKS-LTD./NEXTMEDIA/532416
SMARTLINK,https://www.bseindia.com/stock-share-price/Smartlink-Holdings-Ltd/SMARTLINK/532419
GODREJCP,https://www.bseindia.com/stock-share-price/GODREJ-CONSUMER-PRODUCTS-LTD./GODREJCP/532424
GENUSPRIME,https://www.bseindia.com/stock-share-price/Genus-Prime-Infra-Ltd/GENUSPRIME/532425
BFUTILITIE,https://www.bseindia.com/stock-share-price/BF-UTILITIES-LTD.-$/BFUTILITIE/532430
UNITDSPR,https://www.bseindia.com/stock-share-price/UNITED-SPIRITS-LTD./UNITDSPR/532432
SANINFRA,https://www.bseindia.com/stock-share-price/Sanmit-Infra-Limited/SANINFRA/532435
OLECTRA,https://www.bseindia.com/stock-share-price/Olectra-Greentech-Ltd/OLECTRA/532439
MPSLTD,https://www.bseindia.com/stock-share-price/MPS-LTD./MPSLTD/532440
RAINBOWDQ,https://www.bseindia.com/stock-share-price/RAINBOW-DENIM-LTD./RAINBOWDQ/532441
CERA,https://www.bseindia.com/stock-share-price/CERA-SANITARYWARE-LTD./CERA/532443
TSPIRITUAL,https://www.bseindia.com/stock-share-price/T.SPIRITUAL-WORLD-LTD./TSPIRITUAL/532444
BHARTIARTL,https://www.bseindia.com/stock-share-price/BHARTI-AIRTEL-LTD./BHARTIARTL/532454
SHALIWIR,https://www.bseindia.com/stock-share-price/SHALIMAR-WIRES-INDUSTRIES-LTD./SHALIWIR/532455
COMPUAGE,https://www.bseindia.com/stock-share-price/COMPUAGE-INFOCOM-LTD./COMPUAGE/532456
GULPOLY,https://www.bseindia.com/stock-share-price/GULSHAN-POLYOLS-LTD./GULPOLY/532457
FAZE3AUTO,https://www.bseindia.com/stock-share-price/Faze-Three-Autofab-Ltd-$/FAZE3AUTO/532459
PONNIERODE,https://www.bseindia.com/stock-share-price/PONNI-SUGARS-(ERODE)-LTD./PONNIERODE/532460
PNB,https://www.bseindia.com/stock-share-price/PUNJAB-NATIONAL-BANK/PNB/532461
OFSS,https://www.bseindia.com/stock-share-price/ORACLE-FINANCIAL-SERVICES-SOFTWARE-LTD./OFSS/532466
HAZOOR,https://www.bseindia.com/stock-share-price/HAZOOR-MULTI-PROJECTS-LTD.-$/HAZOOR/532467
KAMAHOLD,https://www.bseindia.com/stock-share-price/Kama-Holdings-Limited-$/KAMAHOLD/532468
APTECHT,https://www.bseindia.com/stock-share-price/APTECH-LTD./APTECHT/532475
UNIONBANK,https://www.bseindia.com/stock-share-price/UNION-BANK-OF-INDIA/UNIONBANK/532477
UBL,https://www.bseindia.com/stock-share-price/UNITED-BREWERIES-LTD.-$/UBL/532478
ISMTLTD,https://www.bseindia.com/stock-share-price/ISMT-LTD./ISMTLTD/532479
NOIDATOLL,https://www.bseindia.com/stock-share-price/NOIDA-TOLL-BRIDGE-COMPANY-LTD./NOIDATOLL/532481
GRANULES,https://www.bseindia.com/stock-share-price/GRANULES-INDIA-LTD.-$/GRANULES/532482
CANBK,https://www.bseindia.com/stock-share-price/CANARA-BANK/CANBK/532483
BLIL,https://www.bseindia.com/stock-share-price/BALMER-LAWRIE-INVESTMENTS-LTD./BLIL/532485
POKARNA,https://www.bseindia.com/stock-share-price/POKARNA-LTD./POKARNA/532486
DIVISLAB,https://www.bseindia.com/stock-share-price/DIVI'S-LABORATORIES-LTD./DIVISLAB/532488
ASTRAMICRO,https://www.bseindia.com/stock-share-price/ASTRA-MICROWAVE-PRODUCTS-LTD./ASTRAMICRO/532493
RADICO,https://www.bseindia.com/stock-share-price/RADICO-KHAITAN-LTD./RADICO/532497
SHRIRAMCIT,https://www.bseindia.com/stock-share-price/SHRIRAM-CITY-UNION-FINANCE-LTD./SHRIRAMCIT/532498
MARUTI,https://www.bseindia.com/stock-share-price/MARUTI-SUZUKI-INDIA-LTD./MARUTI/532500
RAJPALAYAM,https://www.bseindia.com/stock-share-price/RAJAPALAYAM-MILLS-LTD.-$/RAJPALAYAM/532503
NAVINFLUOR,https://www.bseindia.com/stock-share-price/Navin-Fluorine-International-Limited-$/NAVINFLUOR/532504
UCOBANK,https://www.bseindia.com/stock-share-price/UCO-BANK/UCOBANK/532505
BAGFILMS,https://www.bseindia.com/stock-share-price/B.A.G.FILMS-&-MEDIA-LTD./BAGFILMS/532507
JSL,https://www.bseindia.com/stock-share-price/JINDAL-STAINLESS-LTD./JSL/532508
SUPRAJIT,https://www.bseindia.com/stock-share-price/SUPRAJIT-ENGINEERING-LTD.-$/SUPRAJIT/532509
TVSELECT,https://www.bseindia.com/stock-share-price/TVS-ELECTRONICS-LTD./TVSELECT/532513
IGL,https://www.bseindia.com/stock-share-price/INDRAPRASTHA-GAS-LTD./IGL/532514
TVTODAY,https://www.bseindia.com/stock-share-price/TV-TODAY-NETWORK-LTD./TVTODAY/532515
PALRED,https://www.bseindia.com/stock-share-price/Palred-Technologies-Limited/PALRED/532521
PETRONET,https://www.bseindia.com/stock-share-price/PETRONET-LNG-LTD./PETRONET/532522
BIOCON,https://www.bseindia.com/stock-share-price/BIOCON-LTD./BIOCON/532523
PTC,https://www.bseindia.com/stock-share-price/PTC-INDIA-LTD./PTC/532524
MAHABANK,https://www.bseindia.com/stock-share-price/BANK-OF-MAHARASHTRA/MAHABANK/532525
RKFORGE,https://www.bseindia.com/stock-share-price/RAMKRISHNA-FORGINGS-LTD./RKFORGE/532527
DATAMATICS,https://www.bseindia.com/stock-share-price/DATAMATICS-GLOBAL-SERVICES-LTD./DATAMATICS/532528
NDTV,https://www.bseindia.com/stock-share-price/NEW-DELHI-TELEVISION-LTD./NDTV/532529
STAR,https://www.bseindia.com/stock-share-price/Strides-Pharma-Science-Ltd/STAR/532531
JPASSOCIAT,https://www.bseindia.com/stock-share-price/JAIPRAKASH-ASSOCIATES-LTD./JPASSOCIAT/532532
ULTRACEMCO,https://www.bseindia.com/stock-share-price/ULTRATECH-CEMENT-LTD./ULTRACEMCO/532538
